url,user_posted,description,hashtags,num_comments,date_posted,likes,photos,videos,location,latest_comments,post_id,discovery_input,has_handshake,shortcode,content_type,pk,content_id,engagement_score_view,thumbnail,video_view_count,product_type,coauthor_producers,tagged_users,video_play_count,followers,posts_count,profile_image_link,is_verified,is_paid_partnership,partnership_details,user_posted_id,post_content,audio,profile_url,videos_duration,images,alt_text,photos_number,audio_url,source_dataset,location_details
https://www.instagram.com/p/DKuqX7us-1o,mayya_mua,"Beauty in every detail 💫 @juicyyr 
hair @bm_ninimarkozia 
Muah @mayya_mua 
#makeupgeorgia #макияжтбилиси #визажисттбилиси #makeuptbilisi","[""#makeupgeorgia"",""#макияжтбилиси"",""#визажисттбилиси"",""#makeuptbilisi""]",6,2025-06-10T17:43:58.000Z,,"[""https://scontent.cdninstagram.com/v/t51.2885-15/504869508_18388894684189956_922930372493320047_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHwI_ozXYWX0P1VyWYIQnsyzINaFZL_nYKk2k8QKDMdK8fpM4LNLyhjz_zRTkhUU5U&_nc_ohc=H5nV05YjZigQ7kNvwFStwKx&_nc_gid=3_ev2jojFv5hpqpcjyskxA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfiT-8AbPDvWtHY3OC7OcDSLJ766HKOJM56hhr5Cm9QAGw&oe=69282FD6&_nc_sid=d885a2"",""https://scontent.cdninstagram.com/v/t51.2885-15/504951743_18388894693189956_1514941930076517469_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHwI_ozXYWX0P1VyWYIQnsyzINaFZL_nYKk2k8QKDMdK8fpM4LNLyhjz_zRTkhUU5U&_nc_ohc=memPfxskCZ4Q7kNvwGGAldc&_nc_gid=3_ev2jojFv5hpqpcjyskxA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afgty4jd9c57Sa33mNikh5rU91n-y4d2u-3Gdy-73k3aIQ&oe=69283715&_nc_sid=d885a2""]","[""https://scontent.cdninstagram.com/o1/v/t2/f2/m367/AQNpZxFg-sragoDw-S-sIP-VtuDLmllPp_LzePsVHGEX__loqFVmQ5FHdE_eywyBHyi_jIBMVvz8x6-H1P0cg91BO53-UQLIV7PBARQ.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent.cdninstagram.com&_nc_ohc=bgk6r1hWN70Q7kNvwGNGiYb&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0FST1VTRUxfSVRFTS5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjo2MDk3NDM4NTIwOTg0MTYsImFzc2V0X2FnZV9kYXlzIjoxNjUsInZpX3VzZWNhc2VfaWQiOjEwMTQ2LCJkdXJhdGlvbl9zIjoxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=d5a6da7da37c360c&_nc_vs=HBkcFQIYQGlnX2VwaGVtZXJhbC84MTRERUUwRTI0MDM1REVFMUYwNjM0RDBCNkYyN0NBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm4M2q2-GjlQIVAigCQzMsFz_-7ZFocrAhGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXuB2XEngEA&_nc_gid=3_ev2jojFv5hpqpcjyskxA&_nc_zt=28&oh=00_Afi_9W9kHyas9I-GpidJh4iu6h8wDdPHrrys4he3SAHaTg&oe=69283BDF""]","[""Beauty Academy/სილამაზის აკადემია""]","[{""comments"":""😍😍😍🔥🔥🔥вау"",""likes"":1,""profile_picture"":""htt***//s***ten*********agr*********************461************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""replies"":[{""comments"":""@firumakeup Фиру❤️🫂"",""likes"":0,""user_commenting"":""mayya_mua""}],""user_commenting"":""firumakeup""},{""comments"":""youu are magic 🪄💕"",""likes"":1,""profile_picture"":""htt***//s***ten*********agr*********************535************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""replies"":[{""comments"":""@juicyyr u amazing 🫶"",""likes"":0,""user_commenting"":""mayya_mua""}],""user_commenting"":""juicyyr""},{""comments"":""👏🔥😍Очень"",""likes"":1,""profile_picture"":""htt***//s***ten*********agr*********************559************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""replies"":[{""comments"":""@irma_stylist ❤️🥹"",""likes"":0,""user_commenting"":""mayya_mua""}],""user_commenting"":""irma_stylist""}]",3652042710479793512,,,DKuqX7us-1o,Carousel,3652042710479793512,DKuqX7us-1o,,https://scontent.cdninstagram.com/v/t51.2885-15/504869508_18388894684189956_922930372493320047_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHwI_ozXYWX0P1VyWYIQnsyzINaFZL_nYKk2k8QKDMdK8fpM4LNLyhjz_zRTkhUU5U&_nc_ohc=H5nV05YjZigQ7kNvwFStwKx&_nc_gid=3_ev2jojFv5hpqpcjyskxA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfgbqSqwr1tGaCknlLN2I0NlfAqV088wP1R5cKrwSKYTow&oe=69282FD6&_nc_sid=d885a2,180.0,,,,,9582.0,945.0,https://scontent.cdninstagram.com/v/t51.2885-19/487215558_1021188553195837_585411554440276762_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHwI_ozXYWX0P1VyWYIQnsyzINaFZL_nYKk2k8QKDMdK8fpM4LNLyhjz_zRTkhUU5U&_nc_ohc=LeM056kW9jwQ7kNvwH6s9Ph&_nc_gid=3_ev2jojFv5hpqpcjyskxA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afg613Q2_RFV-8zWuM7kF9gQ8fPA8ljyWg3c39taUb9pUg&oe=6928325B&_nc_sid=d885a2,False,False,"{""profile_id"":null,""profile_url"":null,""username"":null}",5558485955.0,"[{""id"":""3652042704683190213"",""index"":0,""type"":""Photo"",""url"":""https://scontent.cdninstagram.com/v/t51.2885-15/504869508_18388894684189956_922930372493320047_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHwI_ozXYWX0P1VyWYIQnsyzINaFZL_nYKk2k8QKDMdK8fpM4LNLyhjz_zRTkhUU5U&_nc_ohc=H5nV05YjZigQ7kNvwFStwKx&_nc_gid=3_ev2jojFv5hpqpcjyskxA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfiT-8AbPDvWtHY3OC7OcDSLJ766HKOJM56hhr5Cm9QAGw&oe=69282FD6&_nc_sid=d885a2""},{""id"":""3652042704783807147"",""index"":1,""type"":""Photo"",""url"":""https://scontent.cdninstagram.com/v/t51.2885-15/504951743_18388894693189956_1514941930076517469_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHwI_ozXYWX0P1VyWYIQnsyzINaFZL_nYKk2k8QKDMdK8fpM4LNLyhjz_zRTkhUU5U&_nc_ohc=memPfxskCZ4Q7kNvwGGAldc&_nc_gid=3_ev2jojFv5hpqpcjyskxA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afgty4jd9c57Sa33mNikh5rU91n-y4d2u-3Gdy-73k3aIQ&oe=69283715&_nc_sid=d885a2""},{""id"":""3652042586621772417"",""index"":2,""type"":""Video"",""url"":""https://scontent.cdninstagram.com/o1/v/t2/f2/m367/AQNpZxFg-sragoDw-S-sIP-VtuDLmllPp_LzePsVHGEX__loqFVmQ5FHdE_eywyBHyi_jIBMVvz8x6-H1P0cg91BO53-UQLIV7PBARQ.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent.cdninstagram.com&_nc_ohc=bgk6r1hWN70Q7kNvwGNGiYb&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0FST1VTRUxfSVRFTS5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjo2MDk3NDM4NTIwOTg0MTYsImFzc2V0X2FnZV9kYXlzIjoxNjUsInZpX3VzZWNhc2VfaWQiOjEwMTQ2LCJkdXJhdGlvbl9zIjoxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=d5a6da7da37c360c&_nc_vs=HBkcFQIYQGlnX2VwaGVtZXJhbC84MTRERUUwRTI0MDM1REVFMUYwNjM0RDBCNkYyN0NBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm4M2q2-GjlQIVAigCQzMsFz_-7ZFocrAhGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXuB2XEngEA&_nc_gid=3_ev2jojFv5hpqpcjyskxA&_nc_zt=28&oh=00_Afi_9W9kHyas9I-GpidJh4iu6h8wDdPHrrys4he3SAHaTg&oe=69283BDF""}]","{""audio_asset_id"":null,""ig_artist_id"":null,""ig_artist_username"":null,""original_audio_title"":null}",https://www.instagram.com/mayya_mua,"[{""url"":""https://scontent.cdninstagram.com/o1/v/t2/f2/m367/AQNpZxFg-sragoDw-S-sIP-VtuDLmllPp_LzePsVHGEX__loqFVmQ5FHdE_eywyBHyi_jIBMVvz8x6-H1P0cg91BO53-UQLIV7PBARQ.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent.cdninstagram.com&_nc_ohc=bgk6r1hWN70Q7kNvwGNGiYb&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0FST1VTRUxfSVRFTS5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjo2MDk3NDM4NTIwOTg0MTYsImFzc2V0X2FnZV9kYXlzIjoxNjUsInZpX3VzZWNhc2VfaWQiOjEwMTQ2LCJkdXJhdGlvbl9zIjoxLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=d5a6da7da37c360c&_nc_vs=HBkcFQIYQGlnX2VwaGVtZXJhbC84MTRERUUwRTI0MDM1REVFMUYwNjM0RDBCNkYyN0NBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm4M2q2-GjlQIVAigCQzMsFz_-7ZFocrAhGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXuB2XEngEA&_nc_gid=3_ev2jojFv5hpqpcjyskxA&_nc_zt=28&oh=00_Afi_9W9kHyas9I-GpidJh4iu6h8wDdPHrrys4he3SAHaTg&oe=69283BDF"",""video_duration"":1.933333}]","[{""id"":""365***270***319******"",""url"":""htt***//s***ten*********agr*********************504*********************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************""},{""id"":""365***270***380******"",""url"":""htt***//s***ten*********agr*********************504*********************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************""}]","Photo by Makeup Artist | Tbilisi & Worldwide💫 on June 10, 2025.",2.0,,posts1,
https://www.instagram.com/reel/DIkZUlUMsJF,portal_ig,"Inusitado e 100% regional!

 Uma influenciadora viralizou ao preparar um ovo de Páscoa de açaí recheado com farinha e charque. 😮🍫🍚

Ela moldou o açaí batido em uma forma, levou ao congelador e, depois de desenformar, recheou com mais açaí, farinha e charque. O resultado? Um ""ovo salgado"" que já acumula quase 40 mil visualizações — e dividiu opiniões entre os internautas.

🗣️ ""A melhor ideia de ovo de Páscoa que já vi! Paraense é diferenciado""
🗣️ ""Eu sou paraense mas não gostaria de ganhar isso""

E você? Encara ou passa? 😅

🔗 Veja as notícias do Portal iG e acesse o Canal do Whatsapp no Link da Bio 📲

📹 Reprodução/ TikTok @patriciacosta

#PortaliG #OvoDePáscoa #Açaí #Paraense #CulináriaRegional #AçaíComCharque #Páscoa2025 #OvoSalgado","[""#PortaliG"",""#OvoDePáscoa"",""#Açaí"",""#Paraense"",""#CulináriaRegional"",""#AçaíComCharque"",""#Páscoa2025"",""#OvoSalgado""]",6,2025-04-18T01:01:01.000Z,44.0,"[""https://instagram.fphl1-1.fna.fbcdn.net/v/t51.2885-15/491442192_18496973056027267_1323756171798741458_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fphl1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QG_DDs53rdyf5WUd7CKN4p0im_BK2zl5nSUBxq4Z1MVvUep27MNdnzXseIQkQt68CY&_nc_ohc=w7csqmCdMowQ7kNvwGohgdh&_nc_gid=e1gGLmNCx3aJ9MaeW90WoA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afc8jmwfdd33jyzty0IRJVJIvt1UfjQMSnePqg-hwsuD6A&oe=68F28D85&_nc_sid=d885a2""]","[""https://instagram.fphl1-1.fna.fbcdn.net/o1/v/t2/f2/m367/AQNsEi1tRjHq6uUbG8wpUTRybIr1DdpoV5qM-eT4cd9p0Zh2Edxnb_FuyR0wAi_Ya7dfm7nwy_gRCy6qzkSCVxZc3kBCAb7EmITtatc.mp4?_nc_cat=110&_nc_oc=Adkt9raO6uxIcHcvrH2-uHCT1WrR1E6WutB2DQwBbKIFy4dZCRda250ZpsCGebjEwXo&_nc_sid=5e9851&_nc_ht=instagram.fphl1-1.fna.fbcdn.net&_nc_ohc=PK1cnkLjjaYQ7kNvwHo0Vwe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6OTk4NjM0MTk1NzQxMjMwLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=4346ad54ebe1ada1&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC85ODQ4NzI4NUM3MUExREYxQTk5MDREQUE3QjJFMEQ4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQkkxU1IyNGNZSVNUbUVDQUdHNHBwdDNFZkVOYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3Kj7x5SQxgMVAigCQzMsF0BV12yLQ5WBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=e1gGLmNCx3aJ9MaeW90WoA&_nc_zt=28&oh=00_Aff2XTwMt2H5jNk2TLDPbEvNTzlGDRPSVSaP6R13gsq08Q&oe=68F25A63""]",,"[{""comments"":""Deve ser gostoso com charque."",""likes"":0,""profile_picture"":""htt***//i***agr*********1.f*********************85-************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""user_commenting"":""shirleibiologia""},{""comments"":""Deu até água na boca 😍"",""likes"":0,""profile_picture"":""htt***//i***agr*********1.f*********************85-************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""user_commenting"":""belemval""},{""comments"":""👏"",""likes"":0,""profile_picture"":""htt***//i***agr*********1.f*********************85-************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""user_commenting"":""magno.daiane""},{""comments"":""Acho que eu iria gostar 😢 aqui no Nordeste tomamos açaí com complementos doce mesmo 😮"",""likes"":0,""profile_picture"":""htt***//i***agr*********1.f*********************85-************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""user_commenting"":""lucas.avercilio""},{""comments"":""Alguns brasileiros e suas idiotic3s"",""likes"":0,""profile_picture"":""htt***//i***agr*********1.f*********************85-************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""user_commenting"":""fabianorbrasil_insta7""},{""comments"":""Eu amei! Já quero"",""likes"":0,""profile_picture"":""htt***//i***agr*********1.f*********************85-************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************"",""user_commenting"":""anabbritos""}]",3613124166677611077,,,DIkZUlUMsJF,Reel,3613124166677611077,DIkZUlUMsJF,1332.0,https://instagram.fphl1-1.fna.fbcdn.net/v/t51.2885-15/491442192_18496973056027267_1323756171798741458_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.fphl1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QG_DDs53rdyf5WUd7CKN4p0im_BK2zl5nSUBxq4Z1MVvUep27MNdnzXseIQkQt68CY&_nc_ohc=w7csqmCdMowQ7kNvwGohgdh&_nc_gid=e1gGLmNCx3aJ9MaeW90WoA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffLjqET9R-vvq5ivDkjce9br8TmiBj-Yo4Q1yvUAPf1-A&oe=68F28D85&_nc_sid=d885a2,1332.0,clips,,,2888.0,113268.0,24593.0,https://instagram.fphl1-1.fna.fbcdn.net/v/t51.2885-19/496962866_18500744143027267_2342466366940207924_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MDAuYzIifQ&_nc_ht=instagram.fphl1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QG_DDs53rdyf5WUd7CKN4p0im_BK2zl5nSUBxq4Z1MVvUep27MNdnzXseIQkQt68CY&_nc_ohc=eH1x6koqeEsQ7kNvwEe3OHI&_nc_gid=e1gGLmNCx3aJ9MaeW90WoA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Aff0P0PYIGio-iagCAXtH0pL5_sdVtRHhI1UZcnDyXeswg&oe=68F280DA&_nc_sid=d885a2,True,False,"{""profile_id"":null,""profile_url"":null,""username"":null}",1483419266.0,"[{""id"":""3613124166677611077"",""index"":0,""type"":""Video"",""url"":""https://instagram.fphl1-1.fna.fbcdn.net/o1/v/t2/f2/m367/AQNsEi1tRjHq6uUbG8wpUTRybIr1DdpoV5qM-eT4cd9p0Zh2Edxnb_FuyR0wAi_Ya7dfm7nwy_gRCy6qzkSCVxZc3kBCAb7EmITtatc.mp4?_nc_cat=110&_nc_oc=Adkt9raO6uxIcHcvrH2-uHCT1WrR1E6WutB2DQwBbKIFy4dZCRda250ZpsCGebjEwXo&_nc_sid=5e9851&_nc_ht=instagram.fphl1-1.fna.fbcdn.net&_nc_ohc=PK1cnkLjjaYQ7kNvwHo0Vwe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6OTk4NjM0MTk1NzQxMjMwLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=4346ad54ebe1ada1&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC85ODQ4NzI4NUM3MUExREYxQTk5MDREQUE3QjJFMEQ4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQkkxU1IyNGNZSVNUbUVDQUdHNHBwdDNFZkVOYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3Kj7x5SQxgMVAigCQzMsF0BV12yLQ5WBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=e1gGLmNCx3aJ9MaeW90WoA&_nc_zt=28&oh=00_Aff2XTwMt2H5jNk2TLDPbEvNTzlGDRPSVSaP6R13gsq08Q&oe=68F25A63""}]","{""audio_asset_id"":""1348789043063022"",""ig_artist_id"":""portal_ig"",""ig_artist_username"":""portal_ig"",""original_audio_title"":""Original audio""}",https://www.instagram.com/portal_ig,"[{""url"":""https://instagram.fphl1-1.fna.fbcdn.net/o1/v/t2/f2/m367/AQNsEi1tRjHq6uUbG8wpUTRybIr1DdpoV5qM-eT4cd9p0Zh2Edxnb_FuyR0wAi_Ya7dfm7nwy_gRCy6qzkSCVxZc3kBCAb7EmITtatc.mp4?_nc_cat=110&_nc_oc=Adkt9raO6uxIcHcvrH2-uHCT1WrR1E6WutB2DQwBbKIFy4dZCRda250ZpsCGebjEwXo&_nc_sid=5e9851&_nc_ht=instagram.fphl1-1.fna.fbcdn.net&_nc_ohc=PK1cnkLjjaYQ7kNvwHo0Vwe&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6OTk4NjM0MTk1NzQxMjMwLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6ODcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=4346ad54ebe1ada1&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC85ODQ4NzI4NUM3MUExREYxQTk5MDREQUE3QjJFMEQ4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQkkxU1IyNGNZSVNUbUVDQUdHNHBwdDNFZkVOYnFfRUFBQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3Kj7x5SQxgMVAigCQzMsF0BV12yLQ5WBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&_nc_gid=e1gGLmNCx3aJ9MaeW90WoA&_nc_zt=28&oh=00_Aff2XTwMt2H5jNk2TLDPbEvNTzlGDRPSVSaP6R13gsq08Q&oe=68F25A63"",""video_duration"":87.366}]",[],,0.0,,posts1,
